id	title	content	category
827	"Roxy Music on Isle of Wight bill
"	roxy music appear june isle wight music festival morrissey supergrass idlewild rem confirmed headliner three-day event take place - june original band member bryan ferry phil manzerana andy mackay paul thompson stage saturday night festival band working studio new material  album avalon roxy music formed  ferry mackay brian eno manzanera joining following year hit  virginia plain hit including street life love drug  john lennon cover jealous guy roxy music catalogue re-released  leading band undertaking world tour  morrissey play saturday festival supergrass idlewild confirmed friday	entertainment
258	"Latin America sees strong growth
"	latin america economy grew   best performance  export registered best performance decade united nation economic commission latin america caribbean said region grew  year inter-american development bank iadb said regional export reached   euro  doubt strength recovery overheating chinese economy pose risk  organisation warned high oil price raise risk inflation recession economic commission latin america caribbean eclac forecast growth   strong recovery country venezuela uruguay boosted overall performance region eclac said largest latin american economy argentina brazil chile colombia mexico venezuela grew  second time  year chinese economic strength helped boost export did strong demand agricultural mining product fact latin american export china grew   higher oil price helped boost export mexico venezuela important oil exporter regional bloc free trade agreement contributed region strong performance iadb said	business
768	"Rapper Kanye West's shrewd soul
"	hip-hop star kanye west - lead race year grammys  nomination - rose prominence producing song artist jay-z alicia key emerged behind-the-scenes role artist producer solo career ended began near-fatal car crash left west jaw wired shut  resulting song wire west uk hit april  subsequent album college dropout transatlantic success critically commercially west  began rapping teenager chicago school inspired beat rhyme  pioneer run dmc hip-hop producer id encouraged west sample old soul rb hit revive updated sound approach trademark feel like lot soul thats old record sample said hear drum bring new millennium just like god doing im record right blessing leaving chicago art school year - later inspire title album - west began music career co-producing song artist mase madd rapper drew attention superstar rapper jay-z signed west roc-a-fella record label produce numerous artist roster west work gained mainstream recognition produced single takeover izzo hova jay-zs  album blueprint incorporating sample door jackson five want respectively hit credited injecting soul hip-hop success attracted production work jay-z  bonnie clyde artist ludacris stand alicia key dont know west announced plan solo album driving home late-night los angeles recording session october  involved car crash left jaw fractured place anytime hear accident heart sink just thank god im later said steering wheel inch west account accident sampled chaka khan hit heart completed solo album college dropout released year turn smooth humorous sharp largely avoided  hip-hop preoccupation gun girl jewellery wire quickly joined uk chart slow jamz west collaborated rapper twista ray actor jamie foxx college dropout spawned uk hit string award nomination west shortlisted  grammys - including nomination artist album year - took best hip-hop artist producer album title year music black origin mobo award respected rapper producer influential field hip-hop kanye west unlikely regret decision leave college early	entertainment
403	"Continental 'may run out of cash'
"	share continental airline tumbled firm warned run cash filing regulator airline warned inadequate liquidity fails reduce wage cost  end february continental said did make cut expects lose hundred million dollar  current market condition failure make cutback push reduce fleet group said share fifth biggest carrier fallen  news   gmt reduction wage benefit cost reasonable prospect future profitability believe ability raise additional money financing uncertain continental said filing security exchange commission sec airline faced tough condition recent year amid terrorism fear  september world trade centre attack  despite passenger returning sky record-high fuel cost fare war prompted competition low cost carrier taken toll houston-based continental debt pension payment nearly  pay year company working streamline operation - managed save  cost cutting job week ago group announced able shave  year cost change wage benefit us-based management clerical staff	business
1364	"Holmes starts 2005 with GB events
"	kelly holmes start  series race britain holmes make track appearance home soil winning double olympic gold january norwich union international glasgow run grand prix birmingham february defend indoor aaa  title sheffield earlier month competitive want win said im athlete wait track added event great opportunity thank british public enormous level support given moment stepped plane greece glasgow meeting holmes compete  five-way match sweden france russia italy	sport
1085	"Howard 'truanted to play snooker'
"	conservative leader michael howard admitted used play truant spend time school friend snooker hall mr howard said time jack snooker hall llanelli  lasting damage told time educational supplement truancy bad said firm action needed mr howard called return o-levels classroom discipline mr howard eventually left llanelli grammar school - snooker hall - cambridge university said dont think lasting damage snooker world champion occasion left early afternoon im just honest think truancy bad thing firm action taken deal player failed win snooker world championship - jimmy whirlwind white - previously admitted missing lesson instead spending day smoky hall tony meo player used spend spare time mr white said loved game atmosphere school went window went started taking time mr howard fellow welshman ray reardon - known fellow professional dracula - won snooker world championship time having left school  work miner terry griffith like mr howard llanelli won tournament  known clashed cue jack	politics
667	"Queen recruit singer for new tour
"	remaining member rock band queen tour year free bad company singer paul rodgers taking freddie mercury place guitarist brian said expects road rodgers drummer roger taylor april said suddenly queen phoenix rising ash precedence life queen played different singer mercury death  reportedly toured performed rodgers concert celebrate  anniversary fender stratocaster guitar london september amazed chemistry going free hit right suddenly blindingly obvious happening wrote website teamed concert mark induction uk music hall fame joined taylor went incredibly point view got rave reaction decided look tour wrote queen went number  version rock sung boy band  played robbie williams young bob geldof queen bassist john deacon currently retired stage rodgers singer early  rocker free global hit right forming bad company successful supergroup member king crimson mott hoople firm led zeppelin jimmy page law small face drummer kenny jones	entertainment
2092	"Yahoo moves into desktop search
"	internet giant yahoo launched software allow people search e-mail file pc firm following footstep microsoft google ask jeeves offered similar service search lucrative hotly-contested area expansion net firm looking extend loyalty web hard drive providing bigger storage user need help locate important file photo desktop search technology licensed us-based firm  technology designed work alongside microsofts outlook outlook express e-mail program searching e-mail effectively increasingly important especially spam increase according research message analyst radicati group  business critical information stored e-mail attachment yahoo software work separately desktop searching music photo file user search variety criterion including file size date time doesnt incorporate web searching yahoo promised future version allow user search web-based desktop data getting file desktop real commercial opportunity lie linking web content said julian smith analyst research firm jupiter extending idea search getting closer relationship consumer organising just search internet file computer said search engine port user web new foray desktop search rung alarm bell human right group concerned implication privacy impressed functionality service alexander linden vice president emerging technology analyst firm gartnerdownloaded google product removed just interesting said belief rush enter desktop business just way keeping rival desktop search just feature people like im suspicious usefulness said useful tool combine internet intranet desktop search alongside improvement key word searching said	tech
272	"Markets fall on weak dollar fears
"	rising oil price sinking dollar hit share monday finance minister meeting stern word fed chief alan greenspan london ftse fell  tokyo nikkei  dropped  steepest fall month  finance minister said supporting dollar slide jeopardise growth japan europe mr greenspan warned asian state soon stop funding deficit monday afternoon euro close all-time high dollar  oil pushed higher monday investor fretted cold weather europe potential output cut oil producer group opec price cooled end day london benchmark brent crude price closed  cent  barrel new york light sweet crude closed  cent  barrel slide come attempting talk traditional strong dollar policy latest pitch president george w bush told asia pacific economic co-operation apec summit chile remained committed halving budget deficit  trade gap red ink spreading america public finance widely seen key factor driving dollar lower week treasury secretary john snow told audience uk policy remained unaltered said rate entirely market - signal trader took advice sell dollar looked  meeting direction mr snow clear exchange rate agenda government letting dollar drift useful short-term fix export affordable helping close trade gap meantime debt keep getting bigger congress authorising  rise owe - taking total  trillion speech friday federal reserve chairman alan greenspan warned longer term thing likely tricky present gap public debt covered selling bond asian state japan china dollar seen world reserve currency similarly asian investment help bridge gap current account - deficit spends earns turning cautious - auction debt august taker mr greenspan said turn trend fall dollar kept eating value investment persuasive given size current account deficit diminished appetite adding dollar balance occur point said	business
1002	"Brown outlines third term vision
"	gordon brown outlined think key theme new labour general election bid said ensuring child britain best start life legacy match nh creation chancellor previously planned party election strategy time role filled alan milburn - key ally tony blair premier insisted mr brown key role labour campaign praised handling economy writing guardian newspaper mr brown outlined view direction new labour taking manifesto programme coming decade make clear labour ambition simply tackling idleness delivering employment just attacking ignorance disease squalor promoting lifelong education good health sustainable community bbc political editor andrew marr said mr brown article warning shot mr blair try cut manifesto writing process coded careful entirely deliberate mr marrs assessment prime minister asked mr brown article election role appeared bbc radio  today programme mr blair said decision taken election run chancellor role central mr blair argued new labour country changed better mr brown management economy pledged childcare centrepiece labour manifesto predicted general election tough tough fight new labour prime minister insisted did know date poll place despite speculation  mr blair said taking granted ahead vote - warning tory strategy win power door hinting aiming cut labour majority instead hoping outright win	politics
1741	"Nadal marches on in Mexico
"	rafael nadal continued run fine form beat guillermo canas reach mexican open semi acapulco eighth seed nadal picked second atp title beat alberto martin week brazil open saw argentine seed - - meet argentine wild card mariano puerta followed win seed carlos moya overcoming spain felix mantilla - - - czech fifth seed czech jiri novak eliminated - - agustin calleri unseeded argentine won tournament year ago play spain albert montanes montanes advanced semi-final year - - - triumph sixth-seeded italian filippo volandri argentina agustin calleri beat fourth seed jiri novak - - battle champion mexican open calleri won atp title acapulco year ago novak won single double title  calleri face albert montanes semi-finals spaniard ousted sixth seed filippo volandri italy - - - argentine wild card mariano puerta continued improbable run outlasting felix mantilla - - -	sport
1273	"Blair defends terror law changes
"	prime minister defended measure allow house arrest trial saying people uk plotting terror attack government facing opposition tory lib dem mp backbencher prepares final common debate change tony blair said concession basic principle mr blair told bbc control order used limited circumstance critic opposition civil right activist worried home secretary power issue detention order government far resisted pressure judge responsible making order instead saying judge able quash explanation sent home secretary charles clarke mp peer ahead final debate house common sunday conservative shadow home secretary david davis claimed judge power issue detention order liberal democrat leader charles kennedy said concession offered government last-minute negotiation  labour mp voted legislation week barbara follett husband killed house arrest south africa apartheid era confirmed vote government government continuing insist control order issued home secretary mr blair told bbc radio  woman hour advised police security service say got power mere surveillance people - country believe engaged plotting trying commit terrorist act - got power just surveying able sure proof prosecute reasonable doubt restriction liberty use limited circumstance yougov poll daily telegraph suggested  respondent thought action necessary people committed offence intelligence service planning terrorist attack tory leader michael howard told bbc news government making mistake rushing anti-terrorism legislation hope possible reach compromise said meeting tony blair left impression really wasnt interested various proposal forward mr clarke want house arrest power replace indefinite jail terror suspect - law lord ruled basis breach human right bbc political correspondent vicky young said form concession measure likely needed legislation house lord labour doe majority require support party shami chakrabarti director civil liberty pressure group liberty said able issue control order main issue said legislation travesty perversion justice remain unpalatable judge involved early process	politics
261	"Asian quake hits European shares
"	share europe leading reinsurers travel firm fallen scale damage wrought tsunami south asia apparent  people killed following massive underwater earthquake worst hit area popular tourist destination reisurance firm swiss munich lost value investor worried rebuilding cost disaster little impact stock market asia currency including thai baht indonesian rupiah weakened analyst warned economic growth slow came worst possible time said han goetti singapore-based fund manager impact tourist industry pretty devastating especially thailand travel-related share dropped europe company germany tui lufthansa france club mediterranne sliding insurer reinsurance firm pressure europe share munich swiss - world biggest reinsurers - fell  market speculated cost rebuilding asia zurich financial allianz axa suffered decline value loss smaller reflecting market view reinsurers likely pick bulk cost worry size insurance liability dragged european share impact exacerbated light post-christmas trading germany benchmark dax index closed day  point lower  france cac index leading share fell  point  investor pointed decline probably industry specific travel insurance firm hit hardest early concrete damage figure swiss re spokesman floiran woest told associated press fact damage widely spread geographically unfolding scale disaster south asia little immediate impact share dow jones index risen  point   late morning analsyts cheered encouraging report retailer post-christmas sale asian market adjustment quickly account lower earnings cost repair thai airway shed  country relies tourism  total economy singapore airline dropped   singapore annual gross domestic product gdp come tourism malaysia budget airline airasia fell  resort operator tanco holding slumped  travel company took hit japan kinki nippon sliding  dropping  overall impact asia largest stock market japan nikkei slight share fell just  concern strength economic growth going forward weighed currency market indonesian rupiah lost  dollar bouncing slightly trade  thai baht lost  currency trading  india  people thought died rupee shed  dollar analyst said difficult predict total cost disaster warned share price currency come increasing pressure bill mounted	business
1782	"Moya emotional at Davis Cup win
"	carlos moya described spain davis cup victory highlight career beat andy roddick end usa challenge seville moya missing spain  victory injury beating roddick - - - - - host unassailable - lead woken night dreaming day said moya energy focused today lived today think live spain davis cup title came year ago valencia beat australia moya nicknamed charly admitted davis cup dream bit nervous outset people said obsessed think better way help reach goal obsessed really incredible - winning point really spanish captain jordi arrese said charly played great game opportunity let lost time roddick day beat waiting year position spain victory remarkable performance rafael nadal beat roddick opening single aged  year  day mallorcan youngest player win davis cup great way finish year said nadal coach patrick mcenroe want roddick rest team play tennis clay hone skill surface think help guy slow hard court learn mix thing little bit play little bit smarter tactically better obviously unrealistic say going just start playing constantly clay schedule certainly think work appropriate time play couple event play guy best stuff said mcenroe roddick left frustrated losing single slow clay seville olympic stadium just tough felt like time clay-courters world said american chance just didnt convert line just better weekend came took care business beat simple	sport
1971	"ITunes user sues Apple over iPod
"	user apple itunes music service suing firm saying unfair use ipod play song say apple breaking anti-competition law refusing let music player work site apple opened online store  launching ipod  us technology ensure song bought play ipod californian thomas slattery filed suit district court san jose seeking damage apple turned open interactive standard artifice prevents consumer using portable hard drive digital music player choice lawsuit state key lawsuit convincing court single brand like itunes market separate rest online music market according ernest gellhorn anti-trust law professor george mason university practical matter lower court highly sceptical claim prof gellhorn said apple sold million ipod gadget launched  share market portable digital music player market research firm npd group reported  million song sold itunes music store launched apple unlawfully bundled tied and/or leveraged monopoly market sale legal online digital music recording thwart competition separate market portable hard drive digital music player vice-versa lawsuit said mr slattery called itunes customer forced purchase apple ipod wanted music listen spokesman apple declined comment apple online music store us different format song napster musicmatch realplayer rival use  format microsofts wma format apple us aac say help thwart piracy wma format includes so-called digital right management used block piracy	tech
531	"Fears raised over ballet future
"	fewer child uk following dainty footstep dancer like darcey bussell carving potential career ballet dancer new research royal academy dance rad fewer child age  attending ballet class taking exam discipline organisation blame growing popularity computer game change lifestyle fear trend reversed fewer british ballet star future rad number youngster taking ballet exam drop  age   dance teacher eve trew taught ballet  year told bbc news seen vast change year blamed modern lifestyle fall ballet attendance think child year ago did hobby said trouble wide open computer gameboys child got result time spent ballet lesson hazel gilbert  information manager newcastle gave ballet age  typical problem cool thing big school think focused ballet want carry doing said used love certain age disciplined didnt want started getting thing like swimming kickboxing ballet just wasnt wanted m trew run dance school gateshead admitted difficult reverse trend said young ballet dancer longer willing make sacrifice succeed dedicated disciplined career got really want hard work child day got time spend perfecting sad currently  principal dancer royal ballet - darcey bussell jonathan cope - british compared   principal  spokesman english national ballet told bbc news  principal dancer british quarter company dancer uk said competition open audition london fierce talented dancer world rad launched new competition try reverse decline british ballet dame antoinette sibley president rad launched fonteyn nureyev young dancer competition earlier week aimed child aged   hoped contest help british ballet evolving spokeswoman rad said responsibility re-ignite passion nurture young dancer long-term future ballet need provide framework goal work constant support coaching environment work peer possibly leading artist choreographer importantly provide opportunity experience performance better way reignite passion ballet let experience thrill performance	entertainment
1003	"'Super union' merger plan touted
"	britain big trade union merge form super union million member amicus transport general worker union tgwu seen bid carry weight minister employer amicus  million member tgwu  merger approved union executive membership understood meeting held wednesday proposal gmb unison tgwu amicus worked closely year hammer -point deal labour leadership equality work holiday pension - warwick agreement union remaining tight-lipped merger rumour insider pointed bbc news website denying suggestion merger agenda union executive hold meeting wednesday amicuss executive meet case tgwu holding specially scheduled talk	politics
1753	"Serena becomes world number two
"	serena williams moved place second world ranking australian open win williams won grand slam title  victory lindsay davenport world number men champion marat safin remains fourth atp ranking beaten finalist lleyton hewitt replaces andy roddick world number roger federer retains spot safin overtaken hewitt new leader champion race alicia molik lost three-set thriller davenport quarter-finals woman  time career rise mean australia player  men woman ranking time  year britain elena baltacha qualified reached round risen  world - leap  place highest ranking	sport
1852	"Open source leaders slam patents
"	war word microsoft open source movement heated week linux founder linus torvalds led attack software patent panel discussion linux summit california mr torvalds said software patent problem open source movement mitchell kapor chairman mozilla foundation warned microsoft use patent lawsuit future linux freely-available alternative microsofts window relies community programmer development based open source principle allow use modify having pay licence fee attack software patent come time ibm  patent freely available company expected follow suit   registered software patent open source developer argue granted view corroborated uk patent office patent dubious validity wielded big company force smaller company buy license knowledge afford court said dr jeremy philpott uk patent office panel member worried microsoft issue series patent lawsuit future totally pushed wall - business model longer hold era open source economically superior way produce softwareof course theyre going unleash wmd mr kapor reported saying microsoft did want comment directly referring issue instead trade body intellect member far intellect concerned open source patent co-existed year problem said spokeswoman jill sutherland industry respect open source movement fact member represent use open source develop software think important point make company able choose patent copyright open source treatment intellectual discovery forced using added	tech
1510	"Edu describes tunnel fracas
"	arsenal edu lifted lid scene followed manchester uniteds win gunner brazilian confirmed temper flared shed light report food thrown united bos sir alex ferguson saw people pulled apart people pushing pointing shouting told uefas official website united player trying wind result didnt soup thrown edu tried play incident adding havent seen brazilian derby derby match brazil worse like play game like intense rivalry edu highly critical ferocity uniteds challenge game particularly jose antonio reyes think lot fairer tackle united said reyes kicked park - beating boy gary neville tackling way sent following game football association said look event tunnel charged ruud van nistelrooy foul play arsenal bos arsene wenger asked explain comment referee	sport
1693	"England claim Dubai Sevens glory
"	england beat fiji - dramatic final dubai win irb seven event season having beaten australia south africa reach final england fell early try fiji took charge score pat sanderson kai horstman mathew tait rob thirlby fiji rallied force tense finale scotland beaten - samoa plate semi-final ireland lost - tunisia shield final mike friday england matched opponent pace power skill final led - half-time neumi nanuku marika vakacegu touched fiji needle trip tuidriva bainivalu geoff appleford allow england run clock honest england wanted win dubai long time people wanted win just long said friday didnt want pressure thankful achieved brought young talent time hopefully play england  year portugal confirmed impressive progress seven rugby recording sudden-death win france bowl final samoa won plate title edging argentina -	sport
1627	"Barkley fit for match in Ireland
"	england centre olly barkley passed fit sunday nation clash ireland lansdowne road barkley withdrew bath team friday clash gloucester suffering calf injury training gloucester centre henry paul cleared play overcoming ankle injury england coach andy robinson name team wednesday called bath prop duncan bell following phil vickerys broken arm vickery sidelined week julian white neck injury bell make england debut bell  set sight international career wale december international rugby board confirmed eligible england travelled tour  thought id burned bridge england expressed wanting play wale fantastic opportunity said bell featured england beat france -  day ago added recognise got england squad injury getting senior squad opportunity intend fully selected play heart country england coach andy robinson gamble inexperienced sale shark prop andrew sheridan row sheridan favour loosehead scrum likely scenario uncapped bell - try-scorers england beat france - day ago - drafted	sport
1855	"Mobile networks seek turbo boost
"	third-generation mobile  network need faster deliver fast internet surfing exciting new service message mobile industry  world congress cannes week fast  network focus shifted evolution higher bandwidth service say global mobile supplier association  siemens showed transmits faster mobile data german company said data transmitted gigabit second -  time faster current  network available commercially motorola mobile handset infrastructure maker held clinic mobile operator hsdpa high speed downlink packet access high-speed high bandwidth technology available early hsdpa system typically offer megabit second mbps compared  kilobit second kbps standard  network high-speed downlink packet access hsdpa - called super  - vital profitable service like mobile internet browsing mobile video clip according report published uk-based research consultancy analysys number company developing technology nokia canada-based wireless communication product company sierra wireless recently agreed work high speed downlink packet access company aim jointly market hsdpa solution global network operator customer hsdpa theoretically enables data rate maximum  practical throughput lower wide-area network said dr alastair brydon author analysys report pushing limit  hsdpa enhancement typical average user rate real implementation likely region megabit second lower rate double capacity compared basic wcdma  added motorola conducted trial technology say speed  recorded edge outdoor  cell using single hsdpa device mobile operator opting technology called evolution data optimised ev-do operator sprint ordered broadband data upgrade  network end year expanding network deploying ev-do technology meet customer demand faster wireless speed said oliver valente sprint vice president technology development contract announced  multi-year contract announced late year sprint spend  ev-do technology lucent technology nortel network motorola provides average data speed - megabit second peak download rate   uk-based operator service uk ireland germany opted technology based high speed downlink packet access hsdpa standard using technology lucent offer data speed  summer isle man  network eventually support speed  operator cingular wireless adopting hsdpa using technology lucent alongside equipment siemens ericsson siemens plan gigabit network user need today christoph caselitz president mobile network division firm say time generation mobile communication debut  need transmission capacity voice data image multimedia conservatively anticipated rise factor  siemens - collaboration fraunhofer german-sino lab mobile communication institute applied radio technology - souped mobile communication using transmitting receiving antenna instead usual enables data transmission sending big file video broken different flow data sent simultaneously radio frequency band speed offered  mobile fast time mobile operator paying huge sum  licence today instead connecting internet slow dial-up phone connection people used broadband network offer speed  megabit second - faster  mean user likely  disappointing unless network souped arent lucrative power user computer geek busy business people avoid urgent task reducing potential revenue available mobile operator gigabit second system available immediately siemens say work laboratory ass mobility multiple-antennae device conduct field trial commercial far away  siemens did rule earlier date	tech
1430	"Parry relishes Anfield challenge
"	bbc sport reflects future liverpool exclusive interview chief executive rick parry chief executive parry man helm liverpool reach crucial point recent history parry deliver new -seat stadium stanley park  amid claim cost spiralling  searching investment package size stature restore liverpool place european football table challenge appears sit easily parry forged reputation football respected administrator day fledgling premier league liverpool won championship  fact cause deep discomfort inside anfield attempt muscle chelsea manchester united arsenal throw small matter warding club world football eye captain steven gerrard parry man lot plate comfort conference room deep inside liverpool heartbeat - kop end - parry spoke brutal honesty crucial month ahead dodged question - asked reveal mystery investor currently courting liverpool polite smile deflected inquiry credit met head measured tone underscore belief liverpool mean business business mean title challenger locking piece help return trophy liverpool parry mission parry successfully plank place form new manager rafael benitez enthusiasm spaniard personality method indication clear feeling struck gold benitezs early work given parry renewed optimism year ahead remains massive task club unique history expectation come news parry lifelong liverpool supporter quiet determination suggests mood wanting captain gerrard central liverpool plan parry insistence offer refused firm statement intent player final say parry acknowledges determined provide framework environment liverpool gerrard flourish term search new investment hawkpoint appointed advisor flush march  thailand prime minister thaksin shiniwatra came went statement intent came tycoon lifelong fan steve morgan morgan succession bid rejected having come close summer talk break potential cost new stadium bbc sport understands morgan ready willing invest liverpool parry kept door ajar despite currently seeking investment morgan formal contact liverpool advisor december blaming indecision board level publicly withdrew  offer convinced used lure new approach come liverpool morgan certainly making speculation continues new benefactor trail leading middle east america met understandable veil secrecy anfield parry see new ground crucial liverpool future refusing emotionally attached idea determined ground built affordable basis make future liverpool management hostage new stadium parry pull moment figure stack vital new development north london re-shaped liverpool thinking liverpool publicly refused entertain idea stadium sponsorship potential naming right - realism arsenal stunning  deal new emirate stadium ashburton changed landscape parry labelled deal eye-opener admits liverpool missing trick explore possibility know traditionalist liverpool fan reel attempt new stadium just anfield math modern-day football decree multi-millions stadium team ease pain  investment did stadium get cash difference doe make really  gerrard dont care director money way let sum money despite gerrards quality cleverly worded statement club effectively forced gerrard publicly make decision think right thing critical time liverpool regard gerrard ideally want secure future club long term hoping doesnt walk club like michael owen did little cash  realistically allow rafa completely rebuild squad afford gerrard better happy gerrards transfer fee  parry statement clever future gerrard transfer construed lack ambition club try best player upping ante smart parry gerrard money replace obvious love club determination succeed key gerrard come say happy clearly isnt foolish sell worrying thing buy come pending possible non-champions league football	sport
497	"Millions go missing at China bank
"	senior official china commercial bank reportedly disappeared fund worth   went missing pair worked bank china northern city harbin south china morning post reported latest scandal bank china reassure foreign investor china big bank ready international listing government policy see bank listing vital economic reform bank china frontrunners race list overseas china construction bank expected list abroad  shared  state bailout  help clean balance sheet preparation foreign stock market debut report china-published economic observer said monday bank scrapped plan list new york cost meeting regulatory requirement imposed enron scandal bank china country biggest foreign exchange dealer china construction bank largest deposit holder china banking sector burdened  bad debt according official data observer believe true figure far higher officially loan repaid attempt strengthen internal control tighten lending policy uncovered succession scandal involving embezzlement bank official loans-for-favours high-profile case involved ex-president bank china wang xuebing jailed  year  committed offence whilst running bank china new york mr wang head china construction bank scandal broke earlier month china construction bank branch manager jailed life separate case china bank used act cash office state enterprise did require check credit worthiness introduction market reform accompanied attempt modernise banking sector link bank local government remain strong year china premier wen jiabao targeted bank lending practice series speech regulator ordered big loan scrutinised attempt cool irresponsible lending china leader reforming bank vital distribute capital profitable company protect health china economic boom problem persist inefficient state enterprise continue receive protection bankruptcy employ large number people second questionable loan come big smaller bank high profile financial firm china life facing shareholder lawsuit probe security exchange commission following  new york listing failure disclose accounting irregularity parent company	business
244	"The 'ticking budget' facing the US
"	budget proposal laid administration president george w bush highly controversial washington-based economic policy institute tends critical president look possible fault line politician citizen political persuasion dose shock therapy major change current policy political prejudice federal budget simply hold news coverage bush budget dominated debate spending cut fact large cut small program standpoint big fiscal trend cut gratuitous big budget train wreck come direct threat federal government ability make good debt social security trust fund soon  fund begin require cash return bond holding order finance promised benefit trigger coming shock rising federal debt grow  year conservative estimate half nation total annual output upward trend force increased borrowing federal government putting upward pressure rate faced consumer business growing share borrowing abroad government finance operation heavy borrowing central bank japan china nation doe bode influence world decline dollar warning sign current economic trend continue dollar sinking long credit market likely react rate creep upwards shock interest-sensitive industry feel pain immediately - sector housing automobile consumer durables agriculture small business recall news footage angry farmer driving heavy equipment capitol late  need constitutional amendment balance budget public outcry force congress act act wisely matter did happen definition deficit mean little revenue spending - neutral description doesnt adequately capture current situation federal revenue  level spending remains recent decade - higher addition united state significant military mission bush administration chosen remedy feasible reducing domestic spending eliminating waste fraud abuse toothless slice budget small solve problem congress rash balance budget way hardly spending left law enforcement space exploration environmental clean-up economic development small business administration housing veteran benefit aid state local government disappear fantasy think routine government function slashed biggest spending growth area defence including homeland security health care elderly poor extent increase area inevitable population aging nation doe face genuine threat world saving big money saving health care spending come expense health achieved wholesale reform entire public private brute force budget cut spending cap ill-serve nation elderly indigent revenue lion share revenue lost tax cut enacted  replaced rearranging hold people harmless focus pain relatively high income finally blind allegiance balanced budget abandoned good reason fixate moderate deficit slowly rising federal debt sustained indefinitely borrowing investment education infrastructure pay future year make sense sooner face reality sooner workable reform pursued list tax reform raise revenue simplify tax code restore fairness eroded bush tax cut second dispassionate re-evaluation huge increase defence spending past year unrelated afghanistan iraq terrorism start debate large-scale health care reform thing certain - destroying budget order save going equip economy government challenge new century	business
1496	"Cup holders Man Utd visit Everton
"	holder manchester united premiership leader chelsea face difficult away tie premiership opposition fa cup fifth round united drawn everton chelsea face trip newcastle brentford hartlepool - side left outside division - replay right travel southampton burnleys reward place  home tie lancashire rival blackburn tie manchester united everton return teenage striker wayne rooney club time acrimonious  nottingham forest bos gary megson face trip old club west brom come fourth-round replay tottenham arsenal handed potential home tie fellow londoner west ham providing hammer come replay sheffield united charlton play leicester bolton await winner derby-fulham replay bolton v derby fulham west bromwich albion tottenham v nottingham forest everton v manchester united charlton athletic v leicester city burnley v blackburn southampton v brentford hartlepool newcastle v chelsea arsenal v west ham sheffield united tie played / february	sport
1343	"Sprinter Walker quits athletics
"	european  champion dougie walker retire athletics series operation left struggling fitness walker hoped compete new year sprint staged musselburgh racecourse near edinburgh tuesday wednesday -year-old scot suspended year  testing positive nandrolone intended race im running like goon said walker told herald newspaper im great shape missing month training missed big chunk speed work week week working america id half-decent mark motivated wont racing enjoy training feel time concentrate career	sport
1785	"Faultless Federer has no equal
"	roger federer - nice bloke fantastic tennis player - ultimate sportsman lleyton hewitt shook hand getting thrashing month australian said youre best right stats speak  title  final  - grand slam -  final victory row going vienna  thats open-era record hewitt time houston showed form easily matched grand slam-winning effort   outplayed twice hewitt andy roddick marat safin sure prominent  realistically fighting world number ranking according player federer swiss star different league right feel little bit told bbc sport ive dominated player say nice thing beaten dominating game right hope continues number player world main man promoting sport court just voted international tennis writer best ambassador tennis atp tour time match round final followed series press interview language english french swiss-german major win extra request obligation interview seen end courtesy importantly good humour guy funny good time guy said genuinely happy talk tape recorder pretty day tour away hour interview really problem promote tennis sport good people say thanks nice refreshing attitude easily dominate sport page decade sum modest personality shortly collecting waterford crystal trophy mercedes convertible tasty cheque  federer addressed houston crowd concluded saying thanks having just need way winning french open grand slam far elude	sport
1639	"Sella wants Michalak recall
"	france centre philippe sella belief coach bernard laporte recall frederic michalak chance beating ireland sella admitted impressed current fly-half yann delaigue rb nation date told bbc sport michalak answer future delaigue deserved chance time come bring michalak doe weakness all-round game upset ireland -year-old michalak spent tournament bench delaigue impressed castres early season michalak overlooked french stuttered narrow win scotland england ironically playing best rugby defeat wale wale game amazing watch did think french lose game half-time said sella mistake didnt score point half little bit focused second little bit sella insisted pressure eased under-fire laporte despite defeat stade france season important shaping team  world cup said sella laporte doing french better game difficult change team change tactic gel player talent way world cup victory result important people time good winning grand slam care year time world champion majority medium criticism centred way france produced performance devoid running rugby opening game sella admitted liked flowing style employed wale said win important winning matter added ok flair good discipline organisation defence important ahead  france play sella belief hardest game nation ireland dublin saturday  march french game clear underdog sella added people forget france win nation theyll focused ireland going home crowd going tough	sport
416	"Barclays shares up on merger talk
"	share uk banking group barclays risen monday following weekend press report held merger talk bank well fargo tie-up barclays california-based well fargo create world fourth biggest bank valued   barclays declined comment report sunday express saying doe respond market speculation bank reportedly held talk october november  barclays share  penny   penny late morning london monday making second biggest gainer ftse  index uk banking icon barclays founded  year ago operation  country employ  staff worldwide north american division focus business banking well fargo operates retail business banking service  branch  barclays reported  rise pre-tax profit  recently forecast similar gain  predicting year pre-tax profit rise   well fargo net income  financial year  increase previous year revenue  barclays focus takeover speculation august linked citigroup bid materialised stock market trader sceptical latest report heralded deal chief executive abandoning duty didnt talk rival deal doesnt likely reuters quoted trader saying	business
